Cesar Azpilicueta, 270948, Spain, 300340184, False, None, None
Nacho Monreal, 299369, Spain, 300340184, False, None, None
Iago Aspas, 402138, Spain, 300340184, False, 74, None
Marco Asensio, 400715, Spain, 300340184, False, 74, None
Pepe Reina, 175413, Spain, 300340184, False, None, None
Monir El Kajoui, 395755, Morocco, 300340184, True, 0, None
Achraf Hakimi, 400721, Morocco, 300340184, True, 0, None
Manuel Da Costa, 299073, Morocco, 300340184, True, 0, None
Ghanem Saiss, 398599, Morocco, 300340184, True, 0, None
Hakim Ziyach, 395759, Morocco, 300340184, True, 0, 85
Karim El Ahmadi, 232674, Morocco, 300340184, True, 0, None
Younes Belhanda, 353205, Morocco, 300340184, True, 0, 63
Khalid Boutaib, 401884, Morocco, 300340184, True, 0, 72
Mbark Boussoufa, 296799, Morocco, 300340184, True, 0, None
Noureddine Amrabat, 291414, Morocco, 300340184, True, 0, None
Nabil Dirar, 296750, Morocco, 300340184, True, 0, None
Yassine Bounou, 356956, Morocco, 300340184, False, None, None
Hamza Mendyl, 401882, Morocco, 300340184, False, None, None
Mehdi Benatia, 305954, Morocco, 300340184, False, None, None
Ayoub El Kaabi, 411678, Morocco, 300340184, False, None, None
Faycal Fajr, 395756, Morocco, 300340184, False, 63, None
Amine Harit, 372114, Morocco, 300340184, False, None, None
Youssef En Nesyri, 401885, Morocco, 300340184, False, 72, None
Aziz Bouhaddouz, 407125, Morocco, 300340184, False, 85, None
Sofyan Amrabat, 372266, Morocco, 300340184, False, None, None
Mehdi Carcela, 290868, Morocco, 300340184, False, None, None
Ahmed Tagnaouti, 371553, Morocco, 300340184, False, None, None
Youssef Ait Bennasser, 372130, Morocco, 300340184, False, None, None
Keylor Navas, 199175, Costa Rica, 300331529, True, 0, None
Johnny Acosta, 339447, Costa Rica, 300331529, True, 0, None
Giancarlo Gonzalez, 268821, Costa Rica, 300331529, True, 0, None
Celso Borges, 236530, Costa Rica, 300331529, True, 0, None
Oscar Duarte, 312987, Costa Rica, 300331529, True, 0, None
Bryan Ruiz, 214876, Costa Rica, 300331529, True, 0, None
